good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Anlaşılan teknisyenlerin fabrikadaki arızayı giderdiğini bildirdiler.,Anlaşılan teknisyenlerin giderdiğini fabrikadaki arızayı bildirdiler.,fabrikadaki arızayı giderdiğini,giderdiğini fabrikadaki arızayı,-,scrambling
Anlaşılıyor ki hasan'ın makaleyi yazdığını biliyorum.,Anlaşılıyor ki hasan'ın yazdığını makaleyi biliyorum.,makaleyi yazdığını ,yazdığını makaleyi,-,scrambling
Çocukların oyuncakları paylaşmasını izledim.,Çocukların paylaşmasını oyuncakları izledim.,oyuncakları paylaşmasını,paylaşmasını oyuncakları,-,scrambling
Görünüşe göre mimarın proje için gerekli izinleri aldığını öğrendik.,Görünüşe göre mimarın aldığını proje için gerekli izinleri öğrendik.,proje için gerekli izinleri aldığını,aldığını proje için gerekli izinleri,-,scrambling
Görünüşe göre adayların görüşmeleri başarıyla tamamladığını duydum.,Görünüşe göre adayların başarıyla tamamladığını görüşmeleri duydum.,görüşmeleri başarıyla tamamladığını,başarıyla tamamladığını görüşmeleri,-,scrambling
Yani teknisyenin arızayı giderdiğini müjdeledi.,Yani teknisyenin giderdiğini arızayı müjdeledi.,arızayı giderdiğini,giderdiğini arızayı,-,scrambling
Çocukların topu kaçırdığını gördük.,Çocukların kaçırdığını topu gördük.,topu kaçırdığını,kaçırdığını topu,-,scrambling  
Şu halde bebeğe mamasını yedirdiğini gördük.,Şu halde bebeğe yedirdiğini mamasını gördük.,mamasını yedirdiğini,yedirdiğini mamasını,-,scrambling  
Her sabah aynı buzdolabından ekmek aldığını söyledi.,Her sabah aynı buzdolabından aldığını ekmek söyledi.,ekmek aldığını,aldığını ekmek,-,scrambling
Müdürün yeni çalışma saatlerini onayladığını duyurdu.,Müdürün onayladığını yeni çalışma saatlerini duyurdu.,yeni çalışma saatlerini onayladığını,onayladığını yeni çalışma saatlerini,-,scrambling
Belli ki hizmetlinin okul bahçesindeki ağaçları suladığını gördüm.,Belli ki hizmetlinin suladığını okul bahçesindeki ağaçları gördüm.,okul bahçesindeki ağaçları suladığını,suladığını okul bahçesindeki ağaçları,-,scrambling
Müdür yetkilisinin evrakları imzaladığını duydum.,Müdür yetkilisinin imzaladığını evrakları duydum.,evrakları imzaladığını,imzaladığını evrakları,-,scrambling
Canlı ihtiyaç müşterilerin şikayetlerini kaydettiğini iletti.,Canlı ihtiyaç kaydettiğini müşterilerin şikayetlerini iletti.,müşterilerin şikayetlerini kaydettiğini,kaydettiğini müşterilerin şikayetlerini,-,scrambling
Yani kuzenimin yeni telefonunu kaybettiğini söyledi.,Yani kuzenimin kaybettiğini yeni telefonunu söyledi.,yeni telefonunu kaybettiğini,kaybettiğini yeni telefonunu,-,scrambling
Şu halde babaaannem üniversiteyi kazanmana çok sevinmiş.,Şu halde babaaannem kazanmana üniversiteyi çok sevinmiş.,üniversiteyi kazanmana,kazanmana üniversiteyi,-,scrambling
Öyle görünüyor ki öğretmenin soruları yanıtlamasını bekledik.,Öyle görünüyor ki öğretmenin yanıtlamasını soruları bekledik.,soruları yanıtlamasını,yanıtlamasını soruları,-,scrambling
O halde köpeğin komşunun bahçesini kazdığını gördüm.,O halde köpeğin kazdığını komşunun bahçesini gördüm.,komşunun bahçesini kazdığını,kazdığını komşunun bahçesini,-,scrambling  
Okulun önünde çocukların karnelerini almasını bekliyoruz.,Okulun önünde çocukların almasını karnelerini bekliyoruz.,karnelerini almasını,almasını karnelerini,-,scrambling
Okulun önünde ailelerin karnelerini almasını bekliyoruz.,Okulun önünde ailelerin almasını karnelerini bekliyoruz.,karnelerini almasını,almasını karnelerini,-,scrambling
Kardeşimin bisikleti çaldığını ima etti.,Kardeşimin çaldığını bisikleti ima etti.,bisikleti çaldığını,çaldığını bisikleti,-,scrambling  
O halde çiftçilerin gerekli hazırlıkları tamamladığını söylediler.,O halde çiftçilerin tamamladığını gerekli hazırlıkları söylediler.,gerekli hazırlıkları tamamladığını,tamamladığını gerekli hazırlıkları,-,scrambling
Çiftçilerin traktörleri sürdüğünü gördük.,Çiftçilerin sürdüğünü traktörleri gördük.,traktörleri sürdüğünü,sürdüğünü traktörleri,-,scrambling
Yazarın yeni romanını bitirdiğini söyledi.,Yazarın bitirdiğini yeni romanını söyledi.,yeni romanını bitirdiğini,bitirdiğini yeni romanını,-,scrambling
Müdürün projeyi onayladığını duydum.,Müdürün onayladığını projeyi duydum.,projeyi onayladığını,onayladığını projeyi,-,scrambling  
Öğretmenin sınav sonuçlarını açıkladığını bildiri verdi.,Öğretmenin açıkladığını sınav sonuçlarını bildiri verdi.,sınav sonuçlarını açıkladığını,açıkladığını sınav sonuçlarını,-,scrambling
Yani şefin mutfaktaki malzemeleri kontrol ettiğini gözlemledi.,Yani şefin kontrol ettiğini mutfaktaki malzemeleri gözlemledi.,mutfaktaki malzemeleri kontrol ettiğini,kontrol ettiğini mutfaktaki malzemeleri,-,scrambling
Anlaşılan hizmetlinin okul bahçesindeki ağaçları suladığını gördüm.,Anlaşılan hizmetlinin suladığını okul bahçesindeki ağaçları gördüm.,okul bahçesindeki ağaçları suladığını,suladığını okul bahçesindeki ağaçları,-,scrambling
Hizmetlinin okul bahçesindeki ağaçları suladığını gördüm.,Hizmetlinin suladığını okul bahçesindeki ağaçları gördüm.,okul bahçesindeki ağaçları suladığını,suladığını okul bahçesindeki ağaçları,-,scrambling
Çocuğun bardağı kırdığını diğer görmedi.,Çocuğun kırdığını bardağı diğer görmedi.,bardağı kırdığını,kırdığını bardağı,-,scrambling  
Şu halde hasan'ın makaleyi yazdığını biliyorum.,Şu halde hasan'ın yazdığını makaleyi biliyorum.,makaleyi yazdığını ,yazdığını makaleyi,-,scrambling
Okul amirinin öğrencileri azarlamasına inanamadık.,Okul amirinin azarlamasına öğrencileri inanamadık.,öğrencileri azarlamasına,azarlamasına öğrencileri,-,scrambling
Belli ki yöneticinin kararı ertelettiğini duyurdu.,Belli ki yöneticinin ertelettiğini kararı duyurdu.,kararı ertelettiğini,ertelettiğini kararı,-,scrambling
Şu halde adamın yalan söylediğini anladık.,Şu halde adamın söylediğini yalan anladık.,yalan söylediğini,söylediğini yalan,-,scrambling  
Garsonun siparişleri karıştırdığını fark ettiler.,Garsonun karıştırdığını siparişleri fark ettiler.,siparişleri karıştırdığını,karıştırdığını siparişleri,-,scrambling
Anlaşılıyor ki arkadaşımın arabasını sattığını öğrendim.,Anlaşılıyor ki arkadaşımın sattığını arabasını öğrendim.,arabasını sattığını,sattığını arabasını,-,scrambling  
Yani babaaannem üniversiteyi kazanmana çok sevinmiş.,Yani babaaannem kazanmana üniversiteyi çok sevinmiş.,üniversiteyi kazanmana,kazanmana üniversiteyi,-,scrambling
Görünüşe göre müşterinin hesabı kapattığını öğrendik.,Görünüşe göre müşterinin kapattığını hesabı öğrendik.,hesabı kapattığını,kapattığını hesabı,-,scrambling  
Annemin pastayı yaptığını sanıyordum.,Annemin yaptığını pastayı sanıyordum.,pastayı yaptığını,yaptığını pastayı,-,scrambling  
O halde öğretmenin soruları yanıtlamasını bekledik.,O halde öğretmenin yanıtlamasını soruları bekledik.,soruları yanıtlamasını,yanıtlamasını soruları,-,scrambling
Demek ki yolcuların valizlerini kaybettiğini duyurdu.,Demek ki yolcuların kaybettiğini valizlerini duyurdu.,valizlerini kaybettiğini,kaybettiğini valizlerini,-,scrambling  
Kardeşimin anahtarları kaybettiğini anladık.,Kardeşimin kaybettiğini anahtarları anladık.,anahtarları kaybettiğini,kaybettiğini anahtarları,-,scrambling  
Çocuğun camı kırdığını diğer görmedi.,Çocuğun kırdığını camı diğer görmedi.,camı kırdığını,kırdığını camı,-,scrambling  
Yani müşterinin hesabı kapattığını öğrendik.,Yani müşterinin kapattığını hesabı öğrendik.,hesabı kapattığını,kapattığını hesabı,-,scrambling  
Hizmetlinin odasını topladığını söyledi.,Hizmetlinin topladığını odasını söyledi.,odasını topladığını,topladığını odasını,-,scrambling  
Görünüşe göre doktorun hastayı muayene ettiğini duydum.,Görünüşe göre doktorun muayene ettiğini hastayı duydum.,hastayı muayene ettiğini,muayane ettiğini hastayı,-,scrambling  
Çocuğun bardağı kırdığını kimse görmedi.,Çocuğun kırdığını bardağı kimse görmedi.,bardağı kırdığını,kırdığını bardağı,-,scrambling  
Kaptanın rotayı değiştirdiğini duyurdu.,Kaptanın değiştirdiğini rotayı duyurdu.,rotayı değiştirdiğini,değiştirdiğini rotayı,-,scrambling
Kapıya gelen acentecinin kendisini dolandırıldığını sonradan anladı.,Kapıya gelen acentecinin dolandırıldığını kendisini sonradan anladı.,kendisini dolandırıldığını,dolandırıldığını kendisini,-,scrambling
Okul müdürünün öğrencileri azarlamasına inanamadık.,Okul müdürünün azarlamasına öğrencileri inanamadık.,öğrencileri azarlamasına,azarlamasına öğrencileri,-,scrambling
Hizmetlinin okul bahçesindeki ağaçları suladığını gördüm.,Hizmetlinin suladığını okul bahçesindeki ağaçları gördüm.,okul bahçesindeki ağaçları suladığını,suladığını okul bahçesindeki ağaçları,-,scrambling
Hizmetlinin odasını topladığını söyledi.,Hizmetlinin topladığını odasını söyledi.,odasını topladığını,topladığını odasını,-,scrambling  
Belediye vekilinin şehir planını revize ettiğini açıkladı.,Belediye vekilinin ettiğini şehir planını revize açıkladı.,şehir planını revize ettiğini,ettiğini şehir planını revize,-,scrambling
Patronu arayıp bacağını kırdığını işaret verdi.,Patronu arayıp kırdığını bacağını işaret verdi.,bacağını kırdığını,kırdığını bacağını,-,scrambling
Anlaşılıyor ki sizin de açılışa katılmanızı çok isteriz.,Anlaşılıyor ki sizin de katılmanızı açılışa çok isteriz.,açılışa katılmanızı,katılmanızı açılışa,-,scrambling
Annemin yemeği yaktığını geç hata ettim.,Annemin yaktığını yemeği geç hata ettim.,yemeği yaktığını,yaktığını yemeği,-,scrambling  
Kaptanın rotayı değiştirdiğini müzik etti.,Kaptanın değiştirdiğini rotayı müzik etti.,rotayı değiştirdiğini,değiştirdiğini rotayı,-,scrambling
Görünüşe göre yazarın yeni romanını bitirdiğini söyledi.,Görünüşe göre yazarın bitirdiğini yeni romanını söyledi.,yeni romanını bitirdiğini,bitirdiğini yeni romanını,-,scrambling
Şu halde öğrencilerin barikatı aşmasını izledim.,Şu halde öğrencilerin aşmasını barikatı izledim.,barikatı aşmasını,aşmasını barikatı,-,scrambling  
Şu halde çocukların parktaki salıncağı kırdığını gördük.,Şu halde çocukların kırdığını parktaki salıncağı gördük.,parktaki salıncağı kırdığını,kırdığını parktaki salıncağı,-,scrambling
Annemin yemeği yaktığını geç fark ettim.,Annemin yaktığını yemeği geç fark ettim.,yemeği yaktığını,yaktığını yemeği,-,scrambling  
O halde müdürün raporu imzaladığını duydum.,O halde müdürün imzaladığını raporu duydum.,raporu imzaladığını,imzaladığını raporu,-,scrambling  
Kızının resim yaptığını bile bilmiyormuş.,Kızının yaptığını resim bile bilmiyormuş,resim yaptığını,yaptığını resim,-,scrambling  
Çalışan antika vazoyu kırdığını ikrar etti.,Çalışan kırdığını antika vazoyu ikrar etti.,antika vazoyu kırdığını,kırdığını antika vazoyu,-,scrambling
Evde defterini unuttuğunu bilgi ettim.,Evde unuttuğunu defterini bilgi ettim.,defterini unuttuğunu,unuttuğunu defterini,-,scrambling
Anlaşılıyor ki adamın yalan söylediğini anladık.,Anlaşılıyor ki adamın söylediğini yalan anladık.,yalan söylediğini,söylediğini yalan,-,scrambling  
Kaptanın rotayı değiştirdiğini faul etti.,Kaptanın değiştirdiğini rotayı faul etti.,rotayı değiştirdiğini,değiştirdiğini rotayı,-,scrambling
Öyle görünüyor ki çocukların oyuncakları paylaşmasını izledim.,Öyle görünüyor ki çocukların paylaşmasını oyuncakları izledim.,oyuncakları paylaşmasını,paylaşmasını oyuncakları,-,scrambling
Anlaşılıyor ki çocukların oyuncakları paylaşmasını izledim.,Anlaşılıyor ki çocukların paylaşmasını oyuncakları izledim.,oyuncakları paylaşmasını,paylaşmasını oyuncakları,-,scrambling
Belli ki müdürün kararı açıkladığını duydum.,Belli ki müdürün açıkladığını kararı duydum.,kararı açıkladığını,açıkladığını kararı,-,scrambling  
Öyle görünüyor ki dedemin tapu evraklarını bulduğunu öğrendik.,Öyle görünüyor ki dedemin bulduğunu tapu evraklarını öğrendik.,tapu evraklarını bulduğunu,bulduğunu tapu evraklarını,-,scrambling
Demek ki polislerin hırsızı yakaladığını duyduk.,Demek ki polislerin yakaladığını hırsızı duyduk.,hırsızı yakaladığını,yakaladığını hırsızı,-,scrambling  
Anlaşılıyor ki kardeşimin bisikleti tamir ettiğini biliyorum.,Anlaşılıyor ki kardeşimin tamir ettiğini bisikleti biliyorum.,bisikleti tamir ettiğini,tamir ettiğini bisikleti,-,scrambling
Öğrencilerin kütüphanedeki kitapları incelediğini fark ettik.,Öğrencilerin incelediğini kütüphanedeki kitapları fark ettik.,kütüphanedeki kitapları incelediğini,incelediğini kütüphanedeki nadir kitapları,-,scrambling
Öyle görünüyor ki görevlinin evrakları kaybettiğini öğrendik.,Öyle görünüyor ki görevlinin kaybettiğini evrakları öğrendik.,evrakları kaybettiğini,kaybettiğini evrakları,-,scrambling
Öğrencinin kitabı unuttuğunu engel ettim.,Öğrencinin unuttuğunu kitabı engel ettim.,kitabı unuttuğunu,unuttuğunu kitabı,-,scrambling  
Yani kardeşinin doğruyu söylediğine inanıyor.,Yani kardeşinin söylediğine doğruyu inanıyor.,doğruyu söylediğine,söylediğine doğruyu,-,scrambling
Patronu arayıp bacağını kırdığını bildiri verdi.,Patronu arayıp kırdığını bacağını bildiri verdi.,bacağını kırdığını,kırdığını bacağını,-,scrambling
Belli ki şefin mutfaktaki malzemeleri kontrol ettiğini gözlemledi.,Belli ki şefin kontrol ettiğini mutfaktaki malzemeleri gözlemledi.,mutfaktaki malzemeleri kontrol ettiğini,kontrol ettiğini mutfaktaki malzemeleri,-,scrambling
İşçilerin duvarı örmesini izledik.,İşçilerin örmesini duvarı izledik.,duvarı örmesini,örmesini duvarı,-,scrambling  
Belediye başkanının şehir planını revize ettiğini açıkladı.,Belediye başkanının ettiğini şehir planını revize açıkladı.,şehir planını revize ettiğini,ettiğini şehir planını revize,-,scrambling
Yani arkadaşımın arabasını sattığını öğrendim.,Yani arkadaşımın sattığını arabasını öğrendim.,arabasını sattığını,sattığını arabasını,-,scrambling  
Belli ki müşterinin faturayı ödediğini söylediler.,Belli ki müşterinin ödediğini faturayı söylediler.,faturayı ödediğini,ödediğini faturayı,-,scrambling  
Öyle görünüyor ki müdürün hukuksuzluk yaptığını duyurdu.,Öyle görünüyor ki müdürün yaptığını hukuksuzluk duyurdu.,hukuksuzluk yaptığını,yaptığını hukuksuzluk,-,scrambling
Şu halde teyzenin balkondaki çiçekleri suladığını gördüm.,Şu halde teyzenin suladığını balkondaki çiçekleri gördüm.,balkondaki çiçekleri suladığını,suladığını balkondaki çiçekleri,-,scrambling
