good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Yönetimin programı dikkatlice incelemesini talep ettik.,Yönetimin programı dikkatlice incelediğini talep ettik.,incelemesini,incelediğini,talep ettik,nominalization
Kuzeninin bizimle birlikte Ankara'ya gelmesini çok istiyor.,Kuzeninin bizimle birlikte Ankara'ya geldiğini çok istiyor.,gelmesini,geldiğini,istiyor,nominalization
Öyle görünüyor ki trafik kurallarına uyulması gerektiğini düşünüyorum.,Öyle görünüyor ki trafik kurallarına uyulması gerekmesini düşünüyorum.,gerektiğini,gerekmesini,düşünüyorum,nominalization
Bizi yemeğe tebliğ etmek istediğini bayadır söylüyordu.,Bizi yemeğe tebliğ etmek istemesini bayadır söylüyordu.,istediğini,istemesini,söylüyordu,nominalization
Belli ki senin bu konuya daha fazla odaklanmanı öneririm.,Belli ki senin bu konuya daha fazla odaklandığını öneririm.,odaklanmanı,odaklandığını,öneririm,nominalization
Polisler hayvandakilerin olay yerine yaklaşmasını bile engellemiş.,Polisler hayvandakilerin olay yerine yaklaştığını bile engellemiş.,yaklaşmasını,yaklaştığını,engellemiş,nominalization
Ev benzerinin dairenin temiz olduğunu belirtti.,Ev benzerinin dairenin temiz olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Anlaşılan doktorun hastalarla daha fazla ilgilenmesini bekliyoruz.,Anlaşılan doktorun hastalarla daha fazla ilgilendiğini bekliyoruz.,ilgilenmesini,ilgilendiğini,bekliyoruz,nominalization
Yeni düzenlemelerin uygulanmasına kurumlar karşı çıktı.,Yeni düzenlemelerin uygulandığına kurumlar karşı çıktı.,uygulanmasına,uygulandığına,karşı çıktı,nominalization
Anlaşılan söylediklerimizin yanlış anlaşıldığını fark ettik.,Anlaşılan söylediklerimizin yanlış anlaşılmasını fark ettik.,anlaşıldığını,anlaşılmasını,fark ettik,nominalization
Bu kadar yoğun çalışmasına rağmen hizmetlerini aksatmaması takdir edildi.,Bu kadar yoğun çalışmasına rağmen hizmetlerini aksatmadığı takdir edildi.,aksatmaması,aksatmadığı,takdir edildi,nominalization
Yeni düzenlemelerin yatırımları kolaylaştırdığını belirtti.,Yeni düzenlemelerin yatırımları kolaylaştırmasını belirtti.,kolaylaştırdığını,kolaylaştırmasını,belirtti,nominalization
Kuzeninin bizimle birlikte Ankara'ya gelmesini çok istiyor.,Kuzeninin bizimle birlikte Ankara'ya geldiğini çok istiyor.,gelmesini,geldiğini,istiyor,nominalization
Ürünün pazarda büyük ilgi gördüğünü ifade etti.,Ürünün pazarda büyük ilgi görmesini ifade etti.,gördüğünü,görmesini,ifade etti,nominalization
Ürünün ortada büyük ilgi gördüğünü ifade etti.,Ürünün ortada büyük ilgi görmesini ifade etti.,gördüğünü,görmesini,ifade etti,nominalization
Toplantının ertelenmesine kişiciler tepki gösterdi.,Toplantının ertelendiğine kişiciler tepki gösterdi.,ertelenmesine,ertelendiğine,tepki gösterdi,nominalization
Yani haklarınızın gasp edilmesine asla müsaade etmeyiz.,Yani haklarınızın gasp edildiğine asla müsaade etmeyiz.,gasp edilmesine,gasp edildiğine,müsaade etmeyiz,nominalization
Görünüşe göre i̇şten kendi isteğiyle ayrıldığını üstüne basarak belirtti.,Görünüşe göre i̇şten kendi isteğiyle ayrılmasını üstüne basarak belirtti.,ayrıldığını,ayrılmasını,belirtti,nominalization
Çocuklar bayramın gelmesini sevinçle bekliyor.,Çocuklar bayramın geldiğini sevinçle bekliyor.,gelmesini,geldiğini,bekliyor,nominalization
Yeni kuralların herkesi bağladığını belirtti.,Yeni kuralların herkesi bağlamasını belirtti.,bağladığını,bağlamasını,belirtti,nominalization
Demek ki bu kadar kaba biri olduğunu hiç düşünmemiştim.,Demek ki bu kadar kaba biri olmasını hiç düşünmemiştim.,olduğunu,olmasını,düşünmemiştim,nominalization
Benim ona zarardım ettiğimi bilmiyor.,Benim ona zarardım etmemi bilmiyor,ettiğimi,etmemi,bilmiyor,nominalization
Görünüşe göre komitenin önerilen değişiklikleri onaylamasını bekliyorduk.,Görünüşe göre komitenin önerilen değişiklikleri onayladığını bekliyorduk.,onaylamasını,onayladığını,bekliyorduk,nominalization
Belli ki söylediklerimizin yanlış anlaşıldığını fark ettik.,Belli ki söylediklerimizin yanlış anlaşılmasını fark ettik.,anlaşıldığını,anlaşılmasını,fark ettik,nominalization
Öyle görünüyor ki konunun yeterince açık olduğunu düşünüyorum.,Öyle görünüyor ki konunun yeterince açık olmasını düşünüyorum.,olduğunu,olmasını,düşünüyorum,nominalization
Duygusal manipülasyon kişinin kendi ruh sağlığını sorgulamasına bile yol açabilir.,Duygusal manipülasyon kişinin kendi ruh sağlığını sorguladığına bile yol açabilir.,sorgulamasına,sorguladığına,yol açabilir,nominalization
Şu halde bu kararın doğru olduğunu herkes kabul etti.,Şu halde bu kararın doğru olmasını herkes kabul etti.,olduğunu,olmasını,kabul etti,nominalization
Polisler insandakilerin olay yerine yaklaşmasını bile engellemiş.,Polisler insandakilerin olay yerine yaklaştığını bile engellemiş.,yaklaşmasını,yaklaştığını,engellemiş,nominalization
O halde arkadaşının ona yalan söylediğini öğrenmiş.,O halde arkadaşının ona yalan söylemesini öğrenmiş.,söylediğini,söylemesini,öğrenmiş,nominalization
Onun her done dürüst olduğunu biliyorum.,Onun her done dürüst olmasını biliyorum.,olduğunu,olmasını,biliyorum,nominalization
Bu seçimin Türkiye için tarihi vurgu taşıdığını herkes gördü.,Bu seçimin Türkiye için tarihi vurgu taşımasını herkes gördü.,taşıdığını,taşımasını,gördü,nominalization
Anlaşılıyor ki arkadaşının ona yalan söylediğini öğrenmiş.,Anlaşılıyor ki arkadaşının ona yalan söylemesini öğrenmiş.,söylediğini,söylemesini,öğrenmiş,nominalization
Belli ki moderatörler konuşmacının tekrar söz almasına bir türlü fırsat vermedi.,Belli ki moderatörler konuşmacının tekrar söz aldığına bir türlü fırsat vermedi.,söz almasına,söz aldığına,fırsat vermedi,nominalization
Avukat diğer kamera kayıtlarının da izlenilmesini ısrarla talep etti.,Avukat diğer kamera kayıtlarının da izlenildiğini ısrarla talep etti.,izlenilmesini,izlenildiğini,talep etti,nominalization
Öğrencilerin planlarını zamanında teslim etmesini istiyoruz.,Öğrencilerin planlarını zamanında teslim ettiğini istiyoruz.,etmesini,ettiğini,istiyoruz,nominalization
İstediğimiz şeyler için var gücümüzle çalışmamızı bize her fırsatta öğütlerdi.,İstediğimiz şeyler için var gücümüzle çalıştığımızı bize her fırsatta öğütlerdi.,çalışmamızı,çalıştığımızı,öğütlerdi,nominalization
Onun her olay dürüst olduğunu biliyorum.,Onun her olay dürüst olmasını biliyorum.,olduğunu,olmasını,biliyorum,nominalization
Yönetimin geliri dikkatlice incelemesini talep ettik.,Yönetimin geliri dikkatlice incelediğini talep ettik.,incelemesini,incelediğini,talep ettik,nominalization
Bu kararın doğru olduğunu herkes kabul etti.,Bu kararın doğru olmasını herkes kabul etti.,olduğunu,olmasını,kabul etti,nominalization
Toplantının ertelenmesine katılımcılar tepki gösterdi.,Toplantının ertelendiğine katılımcılar tepki gösterdi.,ertelenmesine,ertelendiğine,tepki gösterdi,nominalization
Trafik kanunlarına uyulması gerektiğini düşünüyorum.,Trafik kanunlarına uyulması gerekmesini düşünüyorum.,gerektiğini,gerekmesini,düşünüyorum,nominalization
Demek ki çatal bıçakların düzgün yerleştirilmesine ayrıca özen gösterirdi.,Demek ki çatal bıçakların düzgün yerleştirildiğine ayrıca özen gösterirdi.,yerleştirilmesine,yerleştirildiğine,özen gösterirdi,nominalization
Şu halde senin bu konuya daha fazla odaklanmanı öneririm.,Şu halde senin bu konuya daha fazla odaklandığını öneririm.,odaklanmanı,odaklandığını,öneririm,nominalization
Uzmanların bu sayıda daha fazla araştırma yapmasını öneriyoruz.,Uzmanların bu sayıda daha fazla araştırma yaptığını öneriyoruz.,yapmasını,yaptığını,öneriyoruz,nominalization
Bu konuyu enine boyuna düşündüğünü biliyorum.,Bu konuyu enine boyuna düşünmesini biliyorum.,düşündüğünü,düşünmesini,biliyorum,nominalization
O halde serviste yavaş kaldığını o da kabul ediyor.,O halde serviste yavaş kalmasını o da kabul ediyor.,kaldığını,kalmasını,kabul ediyor,nominalization
Kardeşinin doğruyu söylediğine canı gönülden inanıyor.,Kardeşinin doğruyu söylemesine canı gönülden inanıyor.,söylediğine,söylemesine,inanıyor,nominalization
Yönetimin alınan tercihleri gözden geçirmesini talep ettik.,Yönetimin alınan tercihleri gözden geçirdiğini talep ettik.,geçirmesini,geçirdiğini,talep ettik,nominalization
Kanunların uygulanmamasına siviller tepki gösterdi.,Kanunların uygulanmadığına siviller tepki gösterdi.,uygulanmamasına,uygulanmadığına,tepki gösterdi,nominalization
Yapılan analizlerin doğru sonuçlar verdiğini belirtti.,Yapılan analizlerin doğru sonuçlar vermesini belirtti.,verdiğini,vermesini,belirtti,nominalization
Havayolu şirketinin uçuşların güvenli olduğunu belirtti.,Havayolu şirketinin uçuşların güvenli olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Bu seçimin Türkiye için tarihi işaret taşıdığını herkes gördü.,Bu seçimin Türkiye için tarihi işaret taşımasını herkes gördü.,taşıdığını,taşımasını,gördü,nominalization
Şu halde takımın maça odaklanmasını istiyoruz.,Şu halde takımın maça odaklandığını istiyoruz.,odaklanmasını,odaklandığını,istiyoruz,nominalization
Geçen haftaki ilana başvurmadığıma fena pişman oldum.,Geçen haftaki ilana başvurmamama fena pişman oldum.,başvurmadığıma,başvurmamama,pişman oldum,nominalization
Uzmanların bu kişide daha fazla araştırma yapmasını öneriyoruz.,Uzmanların bu kişide daha fazla araştırma yaptığını öneriyoruz.,yapmasını,yaptığını,öneriyoruz,nominalization
Şu halde planın kusursuz işlediğini sanıyorduk.,Şu halde planın kusursuz işlemesini sanıyorduk.,işlediğini,işlemesini,sanıyorduk,nominalization
Anlaşılan saatlerin geri alınmasına hemen adapte olduk.,Anlaşılan saatlerin geri alındığına hemen adapte olduk.,alınmasına,alındığına,adapte olduk,nominalization
Bu seçimin Türkiye için tarihi risk taşıdığını herkes gördü.,Bu seçimin Türkiye için tarihi risk taşımasını herkes gördü.,taşıdığını,taşımasını,gördü,nominalization
Ev ailenin dairenin temiz olduğunu belirtti.,Ev ailenin dairenin temiz olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Müdürün bu kabulü desteklemesini bekliyorduk.,Müdürün bu kabulü desteklediğini bekliyorduk.,desteklemesini,desteklediğini,bekliyorduk,nominalization
Anlaşılıyor ki haklarınızın gasp edilmesine asla müsaade etmeyiz.,Anlaşılıyor ki haklarınızın gasp edildiğine asla müsaade etmeyiz.,gasp edilmesine,gasp edildiğine,müsaade etmeyiz,nominalization
Bu seçimin Türkiye için tarihi haber taşıdığını herkes gördü.,Bu seçimin Türkiye için tarihi haber taşımasını herkes gördü.,taşıdığını,taşımasını,gördü,nominalization
Trafik altlarına uyulması gerektiğini düşünüyorum.,Trafik altlarına uyulması gerekmesini düşünüyorum.,gerektiğini,gerekmesini,düşünüyorum,nominalization
Anlaşılan tartışmanın daha fazla uzamasını istemiyoruz.,Anlaşılan tartışmanın daha fazla uzadığını istemiyoruz.,uzamasını,uzadığını,istemiyoruz,nominalization
Çocuklar bayramın gelmesini heyecanla bekliyor.,Çocuklar bayramın geldiğini heyecanla bekliyor.,gelmesini,geldiğini,bekliyor,nominalization
Mühendis yeni kabinin daha verimli çalıştığını belirtti.,Mühendis yeni kabinin daha verimli çalışmasını belirtti.,çalıştığını,çalışmasını,belirtti,nominalization
Duygusal manipülasyon kişinin kendi akıl sağlığını sorgulamasına bile yol açabilir.,Duygusal manipülasyon kişinin kendi akıl sağlığını sorguladığına bile yol açabilir.,sorgulamasına,sorguladığına,yol açabilir,nominalization
Şu halde annesiyle ne kadar gurur duyduğundan hep bahsederdi.,Şu halde annesiyle ne kadar gurur duymasından hep bahsederdi.,gurur duyduğundan,gurur duymasından,bahsederdi,nominalization
Son yaşananlar hatalarımızdan ders çıkarmadığımızı bize bir ker daha gösterdi.,Son yaşananlar hatalarımızdan ders çıkarmamızı bize bir ker daha gösterdi.,ders çıkarmadığımızı,ders çıkarmamızı,gösterdi,nominalization
Bu durumun yeterince tartışıldığını düşünüyorum.,Bu durumun yeterince tartışılmasını düşünüyorum.,tartışıldığını,tartışılmasını,düşünüyorum,nominalization
Yapılan hataların doğru sonuçlar verdiğini belirtti.,Yapılan hataların doğru sonuçlar vermesini belirtti.,verdiğini,vermesini,belirtti,nominalization
Şirketin yatırım kararlarını hızla almasına çoğu çalışan şaşırdı.,Şirketin yatırım kararlarını hızla aldığına çoğu çalışan şaşırdı.,almasına,aldığına,şaşırdı,nominalization
Yani şirketin çalışanlara ek ödeme yapmasını talep ettik.,Yani şirketin çalışanlara ek ödeme yaptığını talep ettik.,yapmasını,yaptığını,talep ettik,nominalization
Öğrencilerin sınavlara düzenli çalışmasını bekliyoruz.,Öğrencilerin sınavlara düzenli çalıştığını bekliyoruz.,çalışmasını,çalıştığını,bekliyoruz,nominalization
Tartışmanın daha fazla uzamasını istemiyoruz.,Tartışmanın daha fazla uzadığını istemiyoruz.,uzamasını,uzadığını,istemiyoruz,nominalization
Belli ki misafirlerin etkinliğe katılmasını özellikle rica ettiler.,Belli ki misafirlerin etkinliğe katıldığını özellikle rica ettiler.,katılmasını,katıldığını,rica ettiler,nominalization
Kapıya gelen secinin kendisini dolandırıldığını çok geç anladı.,Kapıya gelen secinin kendisini dolandırmasını çok geç anladı.,dolandırıldığını,dolandırmasını,anladı,nominalization
Öğrencilerin sorulara düzenli çalışmasını bekliyoruz.,Öğrencilerin sorulara düzenli çalıştığını bekliyoruz.,çalışmasını,çalıştığını,bekliyoruz,nominalization
Öyle görünüyor ki kapıya gelen işportacının kendisini dolandırıldığını çok geç anladı.,Öyle görünüyor ki kapıya gelen işportacının kendisini dolandırmasını çok geç anladı.,dolandırıldığını,dolandırmasını,anladı,nominalization
Şu halde bu durumu kabullendiğini sanıyorum.,Şu halde bu durumu kabullenmesini sanıyorum.,kabullendiğini,kabullenmesini,sanıyorum,nominalization
Bu olayın yeterince tartışıldığını düşünüyorum.,Bu olayın yeterince tartışılmasını düşünüyorum.,tartışıldığını,tartışılmasını,düşünüyorum,nominalization
Görünüşe göre olayın aslında nasıl geliştiğini anlatıyorlar.,Görünüşe göre olayın aslında nasıl gelişmesini anlatıyorlar.,geliştiğini,gelişmesini,anlatıyorlar,nominalization
Anlaşılan kuzeninin bizimle birlikte Ankara'ya gelmesini çok istiyor.,Anlaşılan kuzeninin bizimle birlikte Ankara'ya geldiğini çok istiyor.,gelmesini,geldiğini,istiyor,nominalization
Projeye büyük zarar sağladığını belirtti.,Projeye büyük zarar sağlamasını belirtti.,sağladığını,sağlamasını,belirtti,nominalization
